arquivo_fonte;tipo_documento;periodo_origem;ano;mes;secao;codigo_conta;nome_conta;metrica;valor;percentual;observacao
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01;RECEITA;realizado;27979,92;100,00;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.01;Receita Operacional;realizado;28122,31;100,51;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.01.01;Taxa Condominial;realizado;14084,62;50,34;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.01.02;Taxa Extra;realizado;14037,69;50,17;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.04;Receita por Obrigação Individual;realizado;70,67;0,25;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.04.05;Multa por Infração;realizado;70,67;0,25;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.07;Juros, Multa, Correções Monetárias;realizado;79,02;0,28;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.07.01;Multa;realizado;36,46;0,13;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.07.02;Juros;realizado;42,56;0,15;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.08;Rendimentos;realizado;89,17;0,32;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.08.01;Rendimento de Poupança;realizado;89,17;0,32;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.09;Outras Receitas Operacionais;realizado;-381,25;-1,36;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;receita;01.09.09;Desconto;realizado;-381,25;-1,36;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02;DESPESA;realizado;37933,13;100,00;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01;Despesa com Pessoal;realizado;3783,48;9,97;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01.01;Salário de Funcionários;realizado;592,14;1,56;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01.02;INSS;realizado;504,91;1,33;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01.03;PIS;realizado;15,29;0,04;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01.05;Vale Transporte;realizado;416,00;1,10;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01.06;FGTS;realizado;122,36;0,32;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01.11;Pagamento de 13º salário;realizado;764,81;2,02;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01.14;Serviços Prestados - Pessoal;realizado;949,13;2,50;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01.16;Pensão;realizado;368,84;0,97;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01.23;Benefício Social;realizado;30,00;0,08;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.01.32;Plano Odontológico;realizado;20,00;0,05;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.02;Empresas Públicas e Privadas;realizado;3223,49;8,50;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.02.01;Consumo de Energia;realizado;696,09;1,84;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.02.02;Consumo de Água;realizado;2327,30;6,14;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.02.04;Seguro;realizado;200,10;0,53;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.03;Impostos e Tarifas;realizado;2206,72;5,82;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.03.01;INSS sobre Serviços Prestados;realizado;1429,66;3,77;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.03.03;PIS, COFINS e CSLL de Serviços Prestados;realizado;22,82;0,06;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.03.04;ISS de Serviços Prestados;realizado;649,84;1,71;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.03.05;Despesas Bancárias;realizado;104,40;0,28;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.04;Imobilizado;realizado;1177,15;3,10;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.04.05;Compra de Eletrodomésticos;realizado;999,00;2,63;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.04.37;Compra de Material de Combate a Incêndio;realizado;178,15;0,47;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.05;Serviços de Conservação;realizado;800,00;2,11;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.05.09;Caminhão Pipa;realizado;800,00;2,11;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.06;Materiais de Conservação;realizado;555,60;1,46;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.06.04;Material de Limpeza;realizado;265,60;0,70;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.06.05;Material de Piscina;realizado;290,00;0,76;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.07;Contratos Fixos;realizado;6983,22;18,41;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.07.03;Manutenção de Piscina;realizado;250,00;0,66;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.07.06;Taxa de Administração Contábil;realizado;1030,00;2,72;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.07.14;Segurança Eletrônica;realizado;1240,62;3,27;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.07.17;Manutenção de Elevador;realizado;467,84;1,23;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.07.23;Honorários do Síndico;realizado;1100,00;2,90;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.07.40;Locação de Equipamento de Segurança;realizado;2894,76;7,63;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.08;Despesas Diversas Ordinárias;realizado;72,99;0,19;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.08.03;Bloquete, Xerox, Papelaria e Correios;realizado;19,00;0,05;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.08.16;Frete;realizado;53,99;0,14;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.09;Despesas Diversas Extraordinárias;realizado;19130,48;50,43;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;despesa;02.09.01;Despesas Pagas com Taxa Extra;realizado;19130,48;50,43;
dados/202512.pdf;balancete_mensal_pdf;Novembro 2025;2025;11;resultado;;RESULTADO DO MÊS;realizado;-9953,21;-35,57;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01;RECEITA;realizado;32447,62;100,00;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.01;Receita Operacional;realizado;32572,54;100,38;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.01.01;Taxa Condominial;realizado;16304,05;50,25;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.01.02;Taxa Extra;realizado;16268,49;50,14;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.07;Juros, Multa, Correções Monetárias;realizado;169,85;0,52;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.07.01;Multa;realizado;27,56;0,08;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.07.02;Juros;realizado;142,29;0,44;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.08;Rendimentos;realizado;86,48;0,27;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.08.01;Rendimento de Poupança;realizado;1,81;0,01;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.08.04;Distribuição de Sobras;realizado;84,67;0,26;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.09;Outras Receitas Operacionais;realizado;-381,25;-1,17;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;receita;01.09.09;Desconto;realizado;-381,25;-1,17;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02;DESPESA;realizado;38070,51;100,00;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01;Despesa com Pessoal;realizado;4276,02;11,23;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.01;Salário de Funcionários;realizado;1469,35;3,86;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.02;INSS;realizado;594,88;1,56;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.03;PIS;realizado;17,90;0,05;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.05;Vale Transporte;realizado;270,40;0,71;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.06;FGTS;realizado;204,40;0,54;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.11;Pagamento de 13º salário;realizado;281,08;0,74;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.12;INSS sobre 13º salário;realizado;504,91;1,33;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.16;Pensão;realizado;737,68;1,94;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.23;Benefício Social;realizado;30,00;0,08;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.32;Plano Odontológico;realizado;20,00;0,05;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.33;Cesta Natalina;realizado;130,13;0,34;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.01.45;PIS sobre 13º salário;realizado;15,29;0,04;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.02;Empresas Públicas e Privadas;realizado;3350,55;8,80;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.02.01;Consumo de Energia;realizado;606,57;1,59;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.02.02;Consumo de Água;realizado;2543,88;6,68;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.02.04;Seguro;realizado;200,10;0,53;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.03;Impostos e Tarifas;realizado;1738,54;4,57;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.03.01;INSS sobre Serviços Prestados;realizado;1143,67;3,00;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.03.03;PIS, COFINS e CSLL de Serviços Prestados;realizado;22,82;0,06;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.03.04;ISS de Serviços Prestados;realizado;519,85;1,37;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.03.05;Despesas Bancárias;realizado;52,20;0,14;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.05;Serviços de Conservação;realizado;2220,50;5,83;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.05.08;Serviço de Dedetização;realizado;400,00;1,05;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.05.09;Caminhão Pipa;realizado;800,00;2,10;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.05.23;Conserto/aquisição de Vidros;realizado;377,00;0,99;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.05.26;Recarga de Extintores;realizado;493,50;1,30;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.05.49;Conserto/Manutenção de Bomba D'água;realizado;150,00;0,39;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.06;Materiais de Conservação;realizado;352,20;0,93;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.06.02;Materiais Diversos de Manutenção;realizado;250,00;0,66;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.06.04;Material de Limpeza;realizado;102,20;0,27;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.07;Contratos Fixos;realizado;6983,22;18,34;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.07.03;Manutenção de Piscina;realizado;250,00;0,66;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.07.06;Taxa de Administração Contábil;realizado;1030,00;2,71;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.07.14;Segurança Eletrônica;realizado;1240,62;3,26;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.07.17;Manutenção de Elevador;realizado;467,84;1,23;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.07.23;Honorários do Síndico;realizado;1100,00;2,89;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.07.40;Locação de Equipamento de Segurança;realizado;2894,76;7,60;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.08;Despesas Diversas Ordinárias;realizado;19,00;0,05;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.08.03;Bloquete, Xerox, Papelaria e Correios;realizado;19,00;0,05;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.09;Despesas Diversas Extraordinárias;realizado;19130,48;50,25;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;despesa;02.09.01;Despesas Pagas com Taxa Extra;realizado;19130,48;50,25;
dados/202601.pdf;balancete_mensal_pdf;Dezembro 2025;2025;12;resultado;;RESULTADO DO MÊS;realizado;-5622,89;-17,33;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;receita;01;RECEITA;realizado;28603,53;100,00;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;receita;01.01;Receita Operacional;realizado;28984,78;101,33;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;receita;01.01.01;Taxa Condominial;realizado;14492,49;50,67;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;receita;01.01.02;Taxa Extra;realizado;14492,29;50,67;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;receita;01.09;Outras Receitas Operacionais;realizado;-381,25;-1,33;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;receita;01.09.09;Desconto;realizado;-381,25;-1,33;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02;DESPESA;realizado;35811,29;100,00;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.01;Despesa com Pessoal;realizado;2920,75;8,16;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.01.01;Salário de Funcionários;realizado;1548,57;4,32;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.01.02;INSS;realizado;504,91;1,41;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.01.03;PIS;realizado;15,29;0,04;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.01.05;Vale Transporte;realizado;249,60;0,70;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.01.06;FGTS;realizado;122,36;0,34;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.01.16;Pensão;realizado;368,84;1,03;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.01.23;Benefício Social;realizado;30,00;0,08;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.01.32;Plano Odontológico;realizado;20,00;0,06;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.01.40;FGTS sobre 13º Salário;realizado;61,18;0,17;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.02;Empresas Públicas e Privadas;realizado;3554,31;9,93;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.02.01;Consumo de Energia;realizado;593,75;1,66;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.02.02;Consumo de Água;realizado;2760,46;7,71;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.02.04;Seguro;realizado;200,10;0,56;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.03;Impostos e Tarifas;realizado;1732,74;4,84;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.03.01;INSS sobre Serviços Prestados;realizado;1143,67;3,19;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.03.03;PIS, COFINS e CSLL de Serviços Prestados;realizado;22,82;0,06;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.03.04;ISS de Serviços Prestados;realizado;519,85;1,45;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.03.05;Despesas Bancárias;realizado;46,40;0,13;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.04;Imobilizado;realizado;334,79;0,93;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.04.03;Produtos Eletrônicos;realizado;334,79;0,93;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.05;Serviços de Conservação;realizado;923,50;2,58;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.05.26;Recarga de Extintores;realizado;493,50;1,38;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.05.40;Conserto de Porta;realizado;430,00;1,20;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.06;Materiais de Conservação;realizado;159,40;0,45;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.06.02;Materiais Diversos de Manutenção;realizado;45,00;0,13;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.06.04;Material de Limpeza;realizado;114,40;0,32;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.07;Contratos Fixos;realizado;7055,32;19,70;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.07.03;Manutenção de Piscina;realizado;250,00;0,70;
dados/202602.pdf;balancete_mensal_pdf;Janeiro 2026;2026;1;despesa;02.07.06;Taxa de Administração Contábil;realizado;1102,10;3,08;
